"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","EST","Estonia","1981","1981",-3.7,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","EST","Estonia","1982","1982",-3.5,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","EST","Estonia","1983","1983",-3.4,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","EST","Estonia","1984","1984",-3.5,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","EST","Estonia","1985","1985",-3.8,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","EST","Estonia","1986","1986",-3.8,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","EST","Estonia","1987","1987",-3.5,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","EST","Estonia","1988","1988",-3.4,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","EST","Estonia","1989","1989",-3.5,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","EST","Estonia","1990","1990",-3.8,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","EST","Estonia","1991","1991",-3.7,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","EST","Estonia","1992","1992",-4.3,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","EST","Estonia","1993","1993",-4,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","EST","Estonia","1994","1994",-4.1,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","EST","Estonia","1995","1995",-4.2,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","EST","Estonia","1996","1996",-4.2,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","EST","Estonia","1997","1997",-4.3,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","EST","Estonia","1998","1998",-4.2,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","EST","Estonia","1999","1999",-4.6,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","EST","Estonia","2000","2000",-4.4,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","EST","Estonia","2001","2001",-4.7,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","EST","Estonia","2002","2002",-4.6,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","EST","Estonia","2003","2003",-4.7,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","EST","Estonia","2004","2004",-4.8,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","EST","Estonia","2005","2005",-5,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","EST","Estonia","2006","2006",-5.2,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","EST","Estonia","2007","2007",-5.3,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","EST","Estonia","2008","2008",-5.2,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","EST","Estonia","2009","2009",-5.2,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","EST","Estonia","2010","2010",-5.2,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","EST","Estonia","2011","2011",-5.3,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","EST","Estonia","2012","2012",-5.5,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","EST","Estonia","2013","2013",-5.1,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","EST","Estonia","2014","2014",-5.2,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","EST","Estonia","2015","2015",-5.2,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","EST","Estonia","2016","2016",-5.3,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","EST","Estonia","2017","2017",-5.2,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","EST","Estonia","2018","2018",-4.9,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","EST","Estonia","2019","2019",-5.3,,
"EVIEHO65","Males at age 65","EVIHFEEV","Difference male-female (years)","EST","Estonia","2020","2020",-5.1,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","EST","Estonia","1964","1964",-0.8,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","EST","Estonia","1965","1965",-1.3,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","EST","Estonia","1966","1966",-1.1,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","EST","Estonia","1967","1967",-1.1,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","EST","Estonia","1968","1968",-1.1,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","EST","Estonia","1969","1969",-0.7,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","EST","Estonia","1970","1970",-0.8,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","EST","Estonia","1971","1971",-1.1,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","EST","Estonia","1972","1972",-1.2,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","EST","Estonia","1973","1973",-1.3,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","EST","Estonia","1974","1974",-1.2,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","EST","Estonia","1975","1975",-1.2,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","EST","Estonia","1976","1976",-1.1,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","EST","Estonia","1977","1977",-0.8,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","EST","Estonia","1978","1978",-1.1,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","EST","Estonia","1979","1979",-1.3,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","EST","Estonia","1980","1980",-1.4,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","EST","Estonia","1981","1981",-1.4,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","EST","Estonia","1982","1982",-1.2,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","EST","Estonia","1983","1983",-1.2,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","EST","Estonia","1984","1984",-1,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","EST","Estonia","1985","1985",-1.1,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","EST","Estonia","1986","1986",-1.3,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","EST","Estonia","1987","1987",-1.2,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","EST","Estonia","1988","1988",-0.9,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","EST","Estonia","1989","1989",-1.1,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","EST","Estonia","1990","1990",-1.1,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","EST","Estonia","1991","1991",-1.1,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","EST","Estonia","1992","1992",-1.1,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","EST","Estonia","1993","1993",-1.2,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","EST","Estonia","1994","1994",-1.1,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","EST","Estonia","1995","1995",-1,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","EST","Estonia","1996","1996",-1.4,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","EST","Estonia","1997","1997",-1.2,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","EST","Estonia","1998","1998",-1.3,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","EST","Estonia","1999","1999",-1.5,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","EST","Estonia","2000","2000",-1.5,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","EST","Estonia","2001","2001",-1.3,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","EST","Estonia","2002","2002",-1.2,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","EST","Estonia","2003","2003",-1.4,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","EST","Estonia","2004","2004",-1.3,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","EST","Estonia","2005","2005",-1.3,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","EST","Estonia","2006","2006",-1.7,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","EST","Estonia","2007","2007",-1.7,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","EST","Estonia","2008","2008",-1.8,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","EST","Estonia","2009","2009",-1.8,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","EST","Estonia","2010","2010",-2.2,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","EST","Estonia","2011","2011",-2.2,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","EST","Estonia","2012","2012",-2.1,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","EST","Estonia","2013","2013",-1.9,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","EST","Estonia","2014","2014",-2.2,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","EST","Estonia","2015","2015",-1.9,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","EST","Estonia","2016","2016",-2,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","EST","Estonia","2017","2017",-1.9,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","EST","Estonia","2018","2018",-2,,
"EVIEHO80","Males at age 80","EVIHFEEV","Difference male-female (years)","EST","Estonia","2019","2019",-1.9,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IND","India","1964","1964",1.7,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IND","India","1965","1965",1.6,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IND","India","1966","1966",1.6,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IND","India","1967","1967",1.5,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IND","India","1968","1968",1.4,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IND","India","1969","1969",1.3,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IND","India","1970","1970",1.3,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IND","India","1971","1971",1.1,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IND","India","1972","1972",1,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IND","India","1973","1973",0.9,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IND","India","1974","1974",0.7,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IND","India","1975","1975",0.5,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IND","India","1976","1976",0.3,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IND","India","1977","1977",0.2,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IND","India","1978","1978",0,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IND","India","1979","1979",-0.1,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IND","India","1980","1980",-0.2,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IND","India","1981","1981",-0.2,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IND","India","1982","1982",-0.3,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IND","India","1983","1983",-0.3,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IND","India","1984","1984",-0.3,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IND","India","1985","1985",-0.3,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IND","India","1986","1986",-0.4,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IND","India","1987","1987",-0.4,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IND","India","1988","1988",-0.5,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IND","India","1989","1989",-0.6,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IND","India","1990","1990",-0.7,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IND","India","1991","1991",-0.8,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IND","India","1992","1992",-0.9,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IND","India","1993","1993",-1.1,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IND","India","1994","1994",-1.2,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IND","India","1995","1995",-1.3,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IND","India","1996","1996",-1.4,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IND","India","1997","1997",-1.5,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IND","India","1998","1998",-1.5,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IND","India","1999","1999",-1.6,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IND","India","2000","2000",-1.6,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IND","India","2001","2001",-1.6,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IND","India","2002","2002",-1.6,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IND","India","2003","2003",-1.6,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IND","India","2004","2004",-1.6,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IND","India","2005","2005",-1.7,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IND","India","2006","2006",-1.7,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IND","India","2007","2007",-1.8,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IND","India","2008","2008",-1.8,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IND","India","2009","2009",-1.9,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IND","India","2010","2010",-2,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IND","India","2011","2011",-2.1,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IND","India","2012","2012",-2.2,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IND","India","2013","2013",-2.3,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IND","India","2014","2014",-2.3,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IND","India","2015","2015",-2.4,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IND","India","2016","2016",-2.4,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IND","India","2017","2017",-2.4,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IND","India","2018","2018",-2.5,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IND","India","2019","2019",-2.5,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IDN","Indonesia","1964","1964",-4.4,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IDN","Indonesia","1965","1965",-4.3,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IDN","Indonesia","1966","1966",-4.2,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IDN","Indonesia","1967","1967",-4.2,,
